asin,title,price,num_of_ratings,average_rating,main_image,all_images,product_description,about_product,product_information
B0CQ4HSR2D,"Noise Twist Go Bluetooth Calling Smart Watch for Women with Sleek Metal Dial, Glossy Finish, 1.39"" Display, 100+ Watch Faces, IP68, Sleep Tracking, Voice Assistance, Upto 7 Days Battery (Gold Link)","1,599",25799,4.1,https://m.media-amazon.com/images/I/81oS2scJ5GL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/81oS2scJ5GL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71W3+98XDpL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81Fz4UOMM5L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71llRrFJlaL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61s02cHi3tL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61CMWHJsFTL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61mtHJJwp7L._SL1500_.jpg""]",,"['Metal build: Discover the perfect blend of sophistication and innovation featuring a glossy metal build and a sleek dial.;1.39"" display: See every detail come to life on your wrist.', 'BT Calling: Stay connected on the go making every call effortlessly convenient.;NoiseFit app: Connect with the NoiseFit app where your health data and privacy are always protected. Unlock your peak potential by participating in challenges, track your progress, and keep pushing your limits with a community of fitness enthusiasts.', 'Productivity suite- Maximise efficiency with minimal effort thanks to an assortment of features like voice assistance, calculator, weather, and music control.', 'Multiple straps and style options: Effortlessly switch between looks to complement every occasion.; What s in the box: The contents in the box include the ColorFit Twist Go smartwatch, a charging cable, and a user manual.', 'Target Gender: Unisex; Closure Type: Hidden Clasp; Warranty Type: 1 Year; Sport Type: Multi-Sports']","{""Brand"": ""Noise"", ""Manufacturer"": ""Nexxbase Marketing Pvt. Ltd"", ""Series"": ""NoiseFit"", ""Colour"": ""Gold Link"", ""Item Height"": ""10.5 Centimeters"", ""Item Width"": ""10.4 Centimeters"", ""Standing screen display size"": ""1.39 Inches"", ""Product Dimensions"": ""7.1 x 10.4 x 10.5 cm; 0.05 g"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""Item model number"": ""wrb-sw-twistgo-meshmtl-gld_gld"", ""Connectivity Type"": ""Bluetooth"", ""Wireless Type"": ""Bluetooth"", ""Wattage"": ""15 Watts"", ""Operating System"": ""Smartwatch"", ""Are Batteries Included"": ""Yes"", ""Lithium Battery Energy Content"": ""210 Milliampere Hour (mAh)"", ""Lithium Battery Weight"": ""35 Grams"", ""Number of Lithium Ion Cells"": ""1"", ""Number of Lithium Metal Cells"": ""1"", ""Included Components"": ""\u200eSmartwatch, Magnetic Charger, User Manual, Warranty Card"", ""Country of Origin"": ""India"", ""Item Weight"": ""0.05 g"", ""ASIN"": ""B0CQ4HSR2D"", ""Best Sellers Rank"": ""#180 in Electronics (See Top 100 in Electronics)   #7 in Smart Watches"", ""Date First Available"": ""21 February 2024"", ""Packer"": ""Nexxbase Marketing Pvt. Ltd, Khasra No-146/25/2/1, Jail Road Badshahpur, Gurugram Haryana-122101, 8882-132-132"", ""Importer"": ""Nexxbase Marketing Pvt. Ltd, Khasra No-146/25/2/1, Jail Road Badshahpur, Gurugram Haryana-122101, 8882-132-132"", ""Item Dimensions LxWxH"": ""7.1 x 10.4 x 10.5 Centimeters"", ""Net Quantity"": ""1 Piece"", ""Generic Name"": ""Smartwatch""}"
B0C497MSQN,"Fire-Boltt Ninja Call Pro Max 51.05mm (2.01 inch) Display Smart Watch, Bluetooth Calling, 120+ Sports Modes, Health Suite, Voice Assistance (Black)","1,399",71332,4.1,https://m.media-amazon.com/images/I/61fTfbdaszL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/61fTfbdaszL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71kJw7x87XL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71ea0qc4QCL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71Py6UbGdaL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/713VZGQ5+QL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Ghd37UJgL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61FlMZBXsHL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Vh-vBD7gL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61K8Qg1zfHL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61iyZwRjpUL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71Bw1IRUgkL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/612K7ydrsDL._SL1500_.jpg""]",,"['51.05mm (2.01 inch) Large display, 240*296 pixels resolution - Style meets technology in perfect harmony. Immerse yourself in the captivating world of the 51.05mm (2.01 inch) large display, and a brilliant resolution of 240*296 pixels. Every detail comes to life with exceptional clarity and vibrancy with 320 NITS Peak Brightness', 'Metal Body Design - Fire-Boltt Ninja Call Pro Max comes with a sleek and stunning metal body design. Unleash the power of longevity with impressive battery life. With up to 7 days of continuous usage and an astounding 15 days of standby time, this remarkable timepiece keeps up with your active lifestyle without missing a beat.', 'Bluetooth calling - Stay connected wherever you go with Bluetooth calling. Seamlessly make and receive calls directly from your wrist, without the need to reach for your phone.The smartwatch ensures crystal-clear audio quality, allowing you to have conversations with ease. The watch needs to be charged for 2 hours to reach 100%. The charger should be a 3.7V to 5V adapter or any laptop output', 'Camera control and music control - Effortlessly snap photos and record videos right from your wrist. Adjust camera settings, frame your shots, and capture the perfect angle. Enjoy seamless control over your favorite tracks, playlists, and music apps with the music control feature. Music Cannot Be stored in the watch, Volume cannot be controlled', ""120+ sports modes - Unlock your athletic potential with the smartwatch's extensive range of 120+ sports modes. From running and cycling to swimming and yoga, it offers specialized tracking and insights for a wide variety of sports and activities.""]","{""Brand"": ""Fire-Boltt"", ""Manufacturer"": ""Fire-Boltt"", ""Series"": ""Fire-Boltt Smart watch"", ""Colour"": ""Active Black"", ""Item Height"": ""16.5 Centimeters"", ""Item Width"": ""7 Centimeters"", ""Standing screen display size"": ""2.01 Inches"", ""Product Dimensions"": ""2.9 x 7 x 16.5 cm; 37 g"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""Item model number"": ""BSW128"", ""Connectivity Type"": ""Bluetooth"", ""Wireless Type"": ""Bluetooth"", ""Wattage"": ""300 Watts"", ""Operating System"": ""android,ios"", ""Battery Description"": ""lithium-ion"", ""Battery Charge Time (in hours)"": ""2 Hours"", ""Average Battery Life (in hours)"": ""6 Days"", ""Are Batteries Included"": ""Yes"", ""Lithium Battery Energy Content"": ""2 Watt Hours"", ""Number of Lithium Ion Cells"": ""1"", ""Included Components"": ""1U Smartwatch, 1U Charging Cable, 1U Manual"", ""Country of Origin"": ""India"", ""Item Weight"": ""37 g"", ""ASIN"": ""B0C497MSQN"", ""Best Sellers Rank"": ""#168 in Electronics (See Top 100 in Electronics)   #6 in Smart Watches"", ""Date First Available"": ""14 August 2023"", ""Packer"": ""Boltt Games Pvt Ltd"", ""Importer"": ""Savex Technologies Pvt Ltd"", ""Item Dimensions LxWxH"": ""29 x 70 x 165 Millimeters"", ""Net Quantity"": ""1 Piece"", ""Generic Name"": ""Smartwatch""}"
B07NJPQXVS,SWISSTYLE Two Tone Chrono Look Analog Stainless Steel Watch-SS-GR6612 For Men,369,4680,3.4,https://m.media-amazon.com/images/I/71gWkXN5RAL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/71gWkXN5RAL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/716NkZI8GvL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71m7qRJbozL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/7138whdGdJL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/814VKnBBc6L._SL1500_.jpg""]",,"['Dial Color: Black; Dial Material: Silver', 'Dial Shape: Round; Strap Color: Silver', 'Watch Movement Type: Quartz; Model number: SS-GR6620-BLU-CH', 'Warranty Type: 1 Year Manufacturer Warranty', 'Warranty Type: Contact Seller Of Record; Band Material Type: Stainless Steel; Department Name: Mens']","{""Product Dimensions"": ""12 x 9 x 5 cm; 190 g"", ""Date First Available"": ""9 February 2019"", ""Manufacturer"": ""EAGLE TRADERS"", ""ASIN"": ""B07NJPQXVS"", ""Item model number"": ""SS-GR6620-BLU-CH"", ""Country of Origin"": ""India"", ""Department"": ""mens"", ""Item Weight"": ""190 g"", ""Item Dimensions LxWxH"": ""12 x 9 x 5 Centimeters"", ""Generic Name"": ""watch"", ""Best Sellers Rank"": ""#52 in Watches (See Top 100 in Watches)    #30 in Men's Wrist Watches"", ""Customer Reviews"": ""3.4    3.4 out of 5 stars     \n\n                       4,680 ratings""}"
B0CQ4KTCH1,"Noise Twist Go Smart Watch 1.39"" Display, TruSyncᵀᴹ BT Calling, Glossy Metal Finish, 150+ Watch Faces, IP68, Sleep Tracking, 100+ Sports Modes, Smart Watch for Men and Women (Jet Black)","1,399",25799,4.1,https://m.media-amazon.com/images/I/61BoaOUf+KL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/61BoaOUf+KL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71W3+98XDpL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71-NaAJgkVL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71uU2UhmtjL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61s02cHi3tL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61CMWHJsFTL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/619YdOzmc7L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Ys0A7FutL._SL1500_.jpg""]",,"['Metal build: Discover the perfect blend of sophistication and innovation featuring a glossy metal build and a sleek dial.;1.39"" display: See every detail come to life on your wrist.', 'BT Calling: Stay connected on the go making every call effortlessly convenient.;NoiseFit app: Connect with the NoiseFit app where your health data and privacy are always protected. Unlock your peak potential by participating in challenges, track your progress, and keep pushing your limits with a community of fitness enthusiasts.', 'Productivity suite- Maximise efficiency with minimal effort thanks to an assortment of features like voice assistance, calculator, weather, and music control.', 'Multiple straps and style options: Effortlessly switch between looks to complement every occasion.; What s in the box: The contents in the box include the ColorFit Twist Go smartwatch, a charging cable, and a user manual.', 'Warranty Type: 1 Year; Sport Type: Multi-Sports; Target Gender: Unisex; Model: Wrb-Sw-Twistgo-Std-Blk Blk; Age Range Description: Youth; Item Weight: 45.0g; Closure Type: Tang Buckle; Compatible Phone Models: Android Devicesios Devices']","{""Brand"": ""Noise"", ""Manufacturer"": ""Nexxbase Marketing Pvt. Ltd"", ""Series"": ""NoiseFit"", ""Colour"": ""Jet Black"", ""Item Height"": ""9.3 Centimeters"", ""Item Width"": ""9.1 Centimeters"", ""Standing screen display size"": ""1.39 Inches"", ""Product Dimensions"": ""5.7 x 9.1 x 9.3 cm; 0.05 g"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""Item model number"": ""wrb-sw-twistgo-std-blk_blk"", ""Connectivity Type"": ""Bluetooth"", ""Wireless Type"": ""Bluetooth"", ""Wattage"": ""240 Watts"", ""Operating System"": ""Smartwatch"", ""Are Batteries Included"": ""Yes"", ""Lithium Battery Energy Content"": ""210 Milliampere Hour (mAh)"", ""Lithium Battery Weight"": ""35 Grams"", ""Number of Lithium Ion Cells"": ""1"", ""Number of Lithium Metal Cells"": ""1"", ""Included Components"": ""\u200eSmartwatch, Magnetic Charger, User Manual, Warranty Card"", ""Country of Origin"": ""India"", ""Item Weight"": ""0.05 g"", ""ASIN"": ""B0CQ4KTCH1"", ""Best Sellers Rank"": ""#297 in Electronics (See Top 100 in Electronics)   #10 in Smart Watches"", ""Date First Available"": ""21 February 2024"", ""Packer"": ""Nexxbase Marketing Pvt. Ltd, Khasra No-146/25/2/1, Jail Road Badshahpur, Gurugram Haryana-122101, 8882-132-132"", ""Importer"": ""Nexxbase Marketing Pvt. Ltd, Khasra No-146/25/2/1, Jail Road Badshahpur, Gurugram Haryana-122101, 8882-132-132"", ""Item Dimensions LxWxH"": ""5.7 x 9.1 x 9.3 Centimeters"", ""Net Quantity"": ""1 Piece"", ""Generic Name"": ""Smartwatch""}"
B099WNYHY2,Fastrack Analog Unisex-Adult Watch,815,12926,4.1,https://m.media-amazon.com/images/I/61FFBTzKiUL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/61FFBTzKiUL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Fn1C6+5YL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51SvUDjCQJL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/615WiOaWkyL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71qySLv6XVL._SL1500_.jpg""]",,"['Dial Color: Black, Case Shape: Round, Case Material: Plastic', 'Case Diameter: 57 millimeters, Recommended for customers looking for a large dial sized watches', 'Band Color: Black, Band Material: Silicone', 'Watch Movement Type: Quartz, Watch Display Type: Analog', 'Water Resistance Depth: 30 meters', '6 Months manufacturer warranty on manufacturing defects']","{""Batteries"": ""1 Lithium Polymer batteries required. (included)"", ""Product Dimensions"": ""14 x 7 x 100 cm; 150 g"", ""Date First Available"": ""20 July 2021"", ""Manufacturer"": ""Titan Company Ltd, Titan Company Ltd, 3 Sipcot Industrial Complex, Hosur - 635126; Telephone : +91-(0)4344-664199"", ""ASIN"": ""B099WNYHY2"", ""Item model number"": ""NR38024PP25"", ""Country of Origin"": ""India"", ""Department"": ""unisex-adult"", ""Packer"": ""Titan Company Ltd, 3 Sipcot Industrial Complex, Hosur - 635126; Telephone : +91-(0)4344-664199"", ""Item Weight"": ""150 g"", ""Item Dimensions LxWxH"": ""14 x 7 x 100 Centimeters"", ""Net Quantity"": ""1 count"", ""Generic Name"": ""Casual Watch"", ""Best Sellers Rank"": ""#9 in Watches (See Top 100 in Watches)    #7 in Men's Wrist Watches"", ""Customer Reviews"": ""4.1    4.1 out of 5 stars     \n\n                       12,926 ratings""}"
B0CCFV4DV2,SKMEI Men's Watch New Wheels Rolling Creative Fashion Che Youhui League Fans Butterfly Double Snap Gift Wristwatch - 1990,"1,798",1076,4.1,https://m.media-amazon.com/images/I/71BOkdt+2ML._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/71BOkdt+2ML._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71jItAdSBgL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61mmeK9k9OL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/713EWOIuPcL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71HmDTRDWxL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61hsqJ9kb1L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/619ChhL0+mL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71fSfRR1CyL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61oBXQemI5L._SL1500_.jpg""]",,"[""Stylish Design for Guys: The SKMEI Men's Watch has a cool design inspired by car wheels, making it unique and fashionable."", 'Spinning Dial: The watch has a special spinning dial that can rotate all the way around. It looks like the inside of a machine and is perfect for people who love cars.', ""Super Tough: This watch is made to last. It has a strong metal case and a special coating that won't fade. The glass on the front is 3D and adds a classy touch."", 'Always On Time: Inside the watch is a Japanese quartz movement, which means it keeps time really well. You can trust it to always show the right time.', ""Waterproof: The watch can handle being wet. It's good for daily activities like swimming and snorkeling. Just keep in mind, it's not for deep diving.""]","{""Product Dimensions"": ""22 x 2 x 4.3 cm; 200 g"", ""Date First Available"": ""19 July 2023"", ""Manufacturer"": ""SKMEI"", ""ASIN"": ""B0CCFV4DV2"", ""Item model number"": ""1990"", ""Country of Origin"": ""India"", ""Department"": ""men"", ""Packer"": ""SKMEI"", ""Item Weight"": ""200 g"", ""Item Dimensions LxWxH"": ""22 x 2 x 4.3 Centimeters"", ""Net Quantity"": ""1.00 count"", ""Generic Name"": ""Casual Watch"", ""Best Sellers Rank"": ""#17 in Watches (See Top 100 in Watches)    #14 in Men's Wrist Watches"", ""Customer Reviews"": ""4.1    4.1 out of 5 stars     \n\n                       1,076 ratings""}"
B08X1HCVWF,Shocknshop Digital Sports Multi Functional Black Dial Watch for Mens Boys -315RED,284,8783,3.9,https://m.media-amazon.com/images/I/61fyBGuO18L._SL1024_.jpg,"[""https://m.media-amazon.com/images/I/61fyBGuO18L._SL1024_.jpg"", ""https://m.media-amazon.com/images/I/71EnEND0+rL._SL1100_.jpg"", ""https://m.media-amazon.com/images/I/61U9FxetohL._SL1024_.jpg"", ""https://m.media-amazon.com/images/I/61qt7HOn9QL._SL1024_.jpg"", ""https://m.media-amazon.com/images/I/616QyI+Am9L._SL1024_.jpg"", ""https://m.media-amazon.com/images/I/71CvGgLrY8L._SL1024_.jpg"", ""https://m.media-amazon.com/images/I/61YGXhxOuBL._SL1500_.jpg""]",,"['Watch Movement Type: Quartz , Watch Display Type: Digital & Day and Date', 'Waterproof (3Atm) is convenient for user water splash, rain, water wash, shower and swim. But avoid hot water/steam or diving. Pressing button under water is also not allowed', 'Multi-Functions: Complete Calendar, Chronograph, Week Display, LED Display, Countdown ; Movement: Digital Movement ; Band Material Type: Silica gel', 'Shape of Dial: Round, Dial Diameter: 53mm, Case Thickness: 18mm, Band Width: 21mm, Wristband Length: 240mm Total; 6 Months Warranty Against Manufacturing Defects', 'Band Material Type: Rubber; Warranty Type: Contact Seller Of Record; Bezel Function: No Bezel Available; Dial Window Material Type: Mineral']","{""Product Dimensions"": ""5 x 5 x 5 cm; 140 g"", ""Date First Available"": ""30 September 2020"", ""Manufacturer"": ""Shocknshop, Shocknshop"", ""ASIN"": ""B08X1HCVWF"", ""Item model number"": ""W315RED"", ""Country of Origin"": ""India"", ""Department"": ""Men, Boys"", ""Packer"": ""Shocknshop"", ""Item Weight"": ""140 g"", ""Item Dimensions LxWxH"": ""50 x 50 x 50 Millimeters"", ""Net Quantity"": ""1.00 count"", ""Generic Name"": ""Digital Multi Functional Watch"", ""Best Sellers Rank"": ""#14 in Watches (See Top 100 in Watches)    #12 in Men's Wrist Watches"", ""Customer Reviews"": ""3.9    3.9 out of 5 stars     \n\n                       8,783 ratings""}"
B0BRPWHX58,Titan Edge Squircle Blue Dial Analog Ceramic Strap Watch for Men-NS1841QC04,"40,995",5,2.3,https://m.media-amazon.com/images/I/51EO3ccw1EL._SL1000_.jpg,"[""https://m.media-amazon.com/images/I/51EO3ccw1EL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51g3FMFb6SL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/41vMH9fNwSL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51kZM9IJ9kL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61lv0JYq-wL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/7150s6Ix6BL._SL1500_.jpg""]",1841QC04 - DM829 - EDGECERAMICS-BLUE,"['38mm contemporary size suitable for most wrists', 'Features a ceramic case resistant to scratches', 'An in-house designed ceramic bracelet with a distinctive seamless and curved profile', 'A push-button butterfly clasp for effortless wearing', 'A unique case shape that is an amalgamation of a square and a circle in a unique ratio', 'scratch-resistant sapphire glass crystal']","{""Batteries"": ""1 Lithium Polymer batteries required. (included)"", ""Product Dimensions"": ""14 x 7 x 10 cm; 100 g"", ""Date First Available"": ""5 January 2023"", ""Manufacturer"": ""Titan Co Ltd No, Titan Co Ltd No -03 Sipcot INdustries Complex Hosur 635126"", ""ASIN"": ""B0BRPWHX58"", ""Item model number"": ""Casual Watch"", ""Country of Origin"": ""India"", ""Department"": ""Mens"", ""Packer"": ""Titan Co Ltd No -03 Sipcot INdustries Complex Hosur 635126"", ""Importer"": ""Titan Co Ltd No -03 Sipcot INdustries Complex Hosur 635126"", ""Item Weight"": ""100 g"", ""Item Dimensions LxWxH"": ""14 x 7 x 10 Centimeters"", ""Generic Name"": ""Casual Watch"", ""Best Sellers Rank"": ""#14,347 in Watches (See Top 100 in Watches)    #7,640 in Men's Wrist Watches"", ""Customer Reviews"": ""2.3    2.3 out of 5 stars     \n\n                       5 ratings""}"
B0C496V772,"Fire-Boltt Ninja Call Pro Max 51.05mm (2.01 inch) Display Smart Watch, Bluetooth Calling, 120+ Sports Modes, Health Suite, Voice Assistance (Grey)","1,399",71332,4.1,https://m.media-amazon.com/images/I/61nqDRdzBRL._SL1500_.jpg,"[""https://m.media-amazon.com/images/I/61nqDRdzBRL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71EE+PIeSZL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71ea0qc4QCL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71k9G24cndL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71lxl2aHlJL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61KXVMzolgL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/619YgJNb7OL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61vQV+erkwL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/615feM2Jo5L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61iyZwRjpUL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71Bw1IRUgkL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/612K7ydrsDL._SL1500_.jpg""]",,"['51.05mm (2.01 inch) Large display, 240*296 pixels resolution - Style meets technology in perfect harmony. Immerse yourself in the captivating world of the 51.05mm (2.01 inch) large display, and a brilliant resolution of 240*296 pixels. Every detail comes to life with exceptional clarity and vibrancy with 320 NITS Peak Brightness', 'Metal Body Design - Fire-Boltt Ninja Call Pro Max comes with a sleek and stunning metal body design. Unleash the power of longevity with impressive battery life. With up to 7 days of continuous usage and an astounding 15 days of standby time, this remarkable timepiece keeps up with your active lifestyle without missing a beat.', 'Bluetooth calling - Stay connected wherever you go with Bluetooth calling. Seamlessly make and receive calls directly from your wrist, without the need to reach for your phone.The smartwatch ensures crystal-clear audio quality, allowing you to have conversations with ease. The watch needs to be charged for 2 hours to reach 100%. The charger should be a 3.7V to 5V adapter or any laptop output', 'Camera control and music control - Effortlessly snap photos and record videos right from your wrist. Adjust camera settings, frame your shots, and capture the perfect angle. Enjoy seamless control over your favorite tracks, playlists, and music apps with the music control feature. Music Cannot Be stored in the watch, Volume cannot be controlled', ""120+ sports modes - Unlock your athletic potential with the smartwatch's extensive range of 120+ sports modes. From running and cycling to swimming and yoga, it offers specialized tracking and insights for a wide variety of sports and activities.""]","{""Brand"": ""Fire-Boltt"", ""Manufacturer"": ""Fire-Boltt"", ""Series"": ""Fire-Boltt Smart watch"", ""Colour"": ""Active Grey"", ""Item Height"": ""20 Millimeters"", ""Item Width"": ""40 Millimeters"", ""Standing screen display size"": ""2.01 Inches"", ""Product Dimensions"": ""26 x 4 x 2 cm; 37 g"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""Item model number"": ""BSW128"", ""Connectivity Type"": ""Bluetooth"", ""Wireless Type"": ""Bluetooth"", ""Wattage"": ""300 Watts"", ""Operating System"": ""android,ios"", ""Battery Description"": ""lithium-ion"", ""Battery Charge Time (in hours)"": ""2 Hours"", ""Average Battery Life (in hours)"": ""6 Days"", ""Are Batteries Included"": ""Yes"", ""Lithium Battery Energy Content"": ""2 Watt Hours"", ""Number of Lithium Ion Cells"": ""1"", ""Included Components"": ""1U Smartwatch, 1U Charging Cable, 1U Manual"", ""Country of Origin"": ""India"", ""Item Weight"": ""37 g"", ""ASIN"": ""B0C496V772"", ""Best Sellers Rank"": ""#517 in Electronics (See Top 100 in Electronics)   #19 in Smart Watches"", ""Date First Available"": ""22 August 2024"", ""Packer"": ""Boltt Games Pvt Ltd"", ""Importer"": ""Savex Technologies Pvt Ltd"", ""Item Dimensions LxWxH"": ""26 x 4 x 2 Centimeters"", ""Net Quantity"": ""1 Piece"", ""Generic Name"": ""Smartwatch""}"
B0C6F1GT12,"Bouncefit D20 Y68 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes, Quick Charge Sports Smartwatch – Pink",488,2253,3.3,https://m.media-amazon.com/images/I/51rW3mp1PoL._SL1100_.jpg,"[""https://m.media-amazon.com/images/I/51rW3mp1PoL._SL1100_.jpg"", ""https://m.media-amazon.com/images/I/41MX5fJDjzL.jpg"", ""https://m.media-amazon.com/images/I/41qvWZOfYwL.jpg"", ""https://m.media-amazon.com/images/I/51JkuRkO8SL.jpg"", ""https://m.media-amazon.com/images/I/61USk5AB+OL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71DZpaH9QlL._SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61CA1+voRiL._SL1000_.jpg""]",,"['NOTE- NO CALLING FEATURE-You will receive only notification to See Calls & Messages on Your Wrist: Receive/Rejection call, calendar, SMS and SNS (Facebook, WhatsApp, LinkedIn, Instagram, and Twitter) notifications on display, fitness tracker band let you never miss the messages that matter.', ""Water proof Smart fitness Watch with Bluetooth And Heart Rate sensor, Activity Recorder, Sleep Monitor, Calorie Counter, Call Notifications, Alarm, Message, Usb Charging Supports smart phones, Tablets and PC's and also support Android and IOS"", 'All-day activity tracking: Track steps, distance, calories burned, active minutes, you can check daily activity and time on OLED display or APP', 'Quick Charge : 20 Minutes of Charge will give 1 Day full Battery Backup. Single Touch Interface : The Screen of the Smartwatch offers a unique single touch interface which means full screen touch is not available', 'NOTE -Charger is not available with this watch it has in built usb port remove the strap of watch carefully than u can see usb port which u can attach easily with any laptop,pc,mobile charges to charge. For Any Product Issue Please Contact Us on Customer Care and please Install the App - FIT PRO to use the Smart watch']","{""Brand"": ""Bouncefit"", ""Manufacturer"": ""Matrix International"", ""Model"": ""VD20 (1)"", ""Model Name"": ""VD20 (1)"", ""Product Dimensions"": ""3.04 x 3.04 x 0.4 cm; 80 g"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""Item model number"": ""VD20 (1)"", ""Memory Storage Capacity"": ""100 MB"", ""Ram Memory Installed Size"": ""100 MB"", ""Operating System"": ""Android, ios"", ""Resolution"": ""240 x 240"", ""Compatible Devices"": ""Smartphone"", ""Special Features"": ""Blood Pressure Monitor, Sedentary Reminder, Activity Tracker, Daily Workout Memory, Calorie Tracker"", ""Mounting Hardware"": ""1 X D20 Smartwatch, 1 X Instructions Manual, Customer Care : 9560335864"", ""Number of items"": ""1"", ""Display Technology"": ""OLED"", ""Standing screen display size"": ""3.04 Centimetres"", ""Display Type"": ""OLED"", ""Wattage"": ""18 Watts"", ""Battery Average Life"": ""1 Days"", ""Batteries Included"": ""Yes"", ""Batteries Required"": ""Yes"", ""Battery Capacity"": ""150 Milliamp Hours"", ""Battery cell composition"": ""Lithium Ion"", ""Wireless Type"": ""Bluetooth"", ""Connector Type"": ""Bluetooth"", ""Device interface - primary"": ""Touchscreen"", ""Country of Origin"": ""China"", ""Item Weight"": ""80 g"", ""ASIN"": ""B0C6F1GT12"", ""Best Sellers Rank"": ""#837 in Electronics (See Top 100 in Electronics)   #41 in Smart Watches"", ""Date First Available"": ""17 January 2023"", ""Packer"": ""Matrix International, Ph : 9560335864"", ""Importer"": ""Matrix International, Ph : 9560335864"", ""Item Dimensions LxWxH"": ""30 x 30 x 4 Millimeters"", ""Net Quantity"": ""1.00 Piece"", ""Generic Name"": ""Smart Watch""}"
